Empresa,Yhaguy R,
,,
CODIGO,STOCK,ORIGEN
TEC PSC-498/3,2,INVENTARIO
TEC PSC-498/4,3,INVENTARIO
TEC PSC-499,0,INVENTARIO
TEC PSC-580,5,INVENTARIO
TEC PSC-72/2,5,INVENTARIO
TEC PSC-73/1,11,INVENTARIO
TEC PSC-744,6,INVENTARIO
TEC PSC-745,6,INVENTARIO
TEC PSC-75,5,INVENTARIO
TEC PSC-76,4,INVENTARIO
TEC PSC-79,5,INVENTARIO
TEC PSC-80,5,INVENTARIO
TEC PSC-82,12,INVENTARIO
TEC PSC-84,28,INVENTARIO
TEC PSC-877,0,INVENTARIO
TEC PSC-890,3,INVENTARIO
TEC PSC-993,3,INVENTARIO
TEC PSC-995,0,INVENTARIO
TEC PSC-998,0,INVENTARIO
TEC PSC-999,11,INVENTARIO
TEC PSD-260,12,INVENTARIO
TEC PSD-460/1,2,INVENTARIO
TEC PSD-470,0,INVENTARIO
TEC PSD-470/1,3,INVENTARIO
TEC PSD-480,1,INVENTARIO
TEC PSD-480/1,3,INVENTARIO
TEC PSD-530,6,INVENTARIO
TEC PSD-530/1,7,INVENTARIO
TEC PSD-960,0,INVENTARIO
TEC PSD-960/1,2,INVENTARIO
TEC PSD-964,8,INVENTARIO
TEC PSD-970/1,0,INVENTARIO
TEC PSH-012,4,INVENTARIO
TEC PSH-112,1,INVENTARIO
TEC PSH-173,15,INVENTARIO
TEC PSH-242,1,INVENTARIO
TEC PSH-306,1,INVENTARIO
TEC PSH-319,3,INVENTARIO
TEC PSH-486,7,INVENTARIO
TEC PSH-517,2,INVENTARIO
TEC PSH-766,0,INVENTARIO
TEC PSH-974,4,INVENTARIO
TEC PSL-123,6,INVENTARIO
TEC PSL-127,7,INVENTARIO
TEC PSL-128,0,INVENTARIO
TEC PSL-129,1,INVENTARIO
TEC PSL-134,2,INVENTARIO
TEC PSL-135,2,INVENTARIO
TEC PSL-144,5,INVENTARIO
TEC PSL-145,6,INVENTARIO
TEC PSL-146,4,INVENTARIO
TEC PSL-152,4,INVENTARIO
TEC PSL-156,1,INVENTARIO
TEC PSL-159,4,INVENTARIO
TEC PSL-171,13,INVENTARIO
TEC PSL-174,11,INVENTARIO
TEC PSL-190,1,INVENTARIO
TEC PSL-280,13,INVENTARIO
TEC PSL-281,6,INVENTARIO
TEC PSL-282,2,INVENTARIO
TEC PSL-283,7,INVENTARIO
TEC PSL-300,6,INVENTARIO
TEC PSL-301,3,INVENTARIO
TEC PSL-310,0,INVENTARIO
TEC PSL-327,3,INVENTARIO
TEC PSL-332,4,INVENTARIO
TEC PSL-339,4,INVENTARIO
TEC PSL-340,14,INVENTARIO
TEC PSL-356,4,INVENTARIO
TEC PSL-405,2,INVENTARIO
TEC PSL-408,1,INVENTARIO
TEC PSL-417,17,INVENTARIO
TEC PSL-419,7,INVENTARIO
TEC PSL-45,9,INVENTARIO
TEC PSL-47,0,INVENTARIO
TEC PSL-541,6,INVENTARIO
TEC PSL-55,10,INVENTARIO
TEC PSL-560,5,INVENTARIO
TEC PSL-561,20,INVENTARIO
TEC PSL-562,4,INVENTARIO
TEC PSL-565,0,INVENTARIO
TEC PSL-569,4,INVENTARIO
TEC PSL-619,5,INVENTARIO
TEC PSL-62,1,INVENTARIO
TEC PSL-620,4,INVENTARIO
TEC PSL-675,1,INVENTARIO
TEC PSL-714,4,INVENTARIO
TEC PSL-77,4,INVENTARIO
TEC PSL-78,6,INVENTARIO
TEC PSL-836,6,INVENTARIO
TEC PSL-900,0,INVENTARIO
TEC PSL-902,1,INVENTARIO
TEC PSL-909,4,INVENTARIO
TEC PSL-958,3,INVENTARIO
TEC PSL-959,3,INVENTARIO
TEC PSL-962,6,INVENTARIO
TEC PTH-800,0,INVENTARIO
TEC TM1,12,INVENTARIO
TEC TM2,6,INVENTARIO
TEC TM3,15,INVENTARIO
TEC TM4,12,INVENTARIO
TR-3088,0,INVENTARIO
UC-206E,0,INVENTARIO
UC-206L,0,INVENTARIO
UC-4600,10,INVENTARIO
UC-4820C,2,INVENTARIO
UC-4892B,2,INVENTARIO
UC-4904,2,INVENTARIO
UC-4906,0,INVENTARIO
UC-4980D,2,INVENTARIO
UC-5913,2,INVENTARIO
UC-5917,6,INVENTARIO
UJ-1007B,1,INVENTARIO
UJ-1009F,0,INVENTARIO
UJ-1014F,0,INVENTARIO
UJ-1083D,6,INVENTARIO
UJ-1671B,19,INVENTARIO
UJ-1816B,0,INVENTARIO
UJ-1900,2,INVENTARIO
UJ-1915D,3,INVENTARIO
UJ-1990,3,INVENTARIO
UJ-1996,4,INVENTARIO
UJ-2012,2,INVENTARIO
UJ-2704,5,INVENTARIO
UJ-2813,4,INVENTARIO
UJ-2915,2,INVENTARIO
UJ-3020F,1,INVENTARIO
UJ-3780F,2,INVENTARIO
UJ-3870,2,INVENTARIO
UJ-3906,3,INVENTARIO
UK - 7092 ,1,INVENTARIO
UK - 7121,0,INVENTARIO
UK - 7255,0,INVENTARIO
UK - 7478,2,INVENTARIO
UK-39141,0,INVENTARIO
UK-7003,2,INVENTARIO
UK-7025 ,2,INVENTARIO
UK-7062,0,INVENTARIO
UK-7074,2,INVENTARIO
UK-7083,3,INVENTARIO
UK-7086,2,INVENTARIO
UK-7087,2,INVENTARIO
UK-7096,15,INVENTARIO
UK-7110,6,INVENTARIO
UK-7122,1,INVENTARIO
UK-7168,1,INVENTARIO
UK-7170,2,INVENTARIO
UK-7184,0,INVENTARIO
UK-7257,0,INVENTARIO
UK-7259,3,INVENTARIO
UK-7263F,3,INVENTARIO
UK-7278,2,INVENTARIO
UK-7283,7,INVENTARIO
UK-7291,4,INVENTARIO
UK-7293,1,INVENTARIO
UK-7297,2,INVENTARIO
UK-7319A,0,INVENTARIO
UK-7357,1,INVENTARIO
UK-7365,2,INVENTARIO
UK-7369,2,INVENTARIO
UK-7399,2,INVENTARIO
UK-7464,0,INVENTARIO
UK-7480,1,INVENTARIO
UK-7511,2,INVENTARIO
UK-7672,2,INVENTARIO
UK-7686A,2,INVENTARIO
UK-7978,2,INVENTARIO
UK-8032,3,INVENTARIO
UK-8052,2,INVENTARIO
UK-8516,0,INVENTARIO
UK-8625,2,INVENTARIO
UK-8649,5,INVENTARIO
UK-9008,2,INVENTARIO
UK-9195,2,INVENTARIO
UK-9303,2,INVENTARIO
UK-9304,1,INVENTARIO
UK7403,2,INVENTARIO
UQ-5913,0,INVENTARIO
UQ-6820,1,INVENTARIO
UT-9566B,4,INVENTARIO
UT-9568B,2,INVENTARIO
UT-9838B,2,INVENTARIO
LAN CB-5134,1,SISTEMA
LAN L-1000-H,1,SISTEMA
TEC ARL-5303,1,SISTEMA
TEC ARS-7994,1,SISTEMA
TEC ARL-8830,10,SISTEMA
TEC ARS-2870,2,SISTEMA
TEC ARL-1655,2,SISTEMA
TEC PEC-3015,17,SISTEMA
TEC ARL-6071,2,SISTEMA
TEC ARS-8233,2,SISTEMA
TEC ASR-725,1,SISTEMA
AOY CF1810,2,SISTEMA
AOY C271050,2,SISTEMA
TEC PEL-115,3,SISTEMA
HS860,3,SISTEMA
HS820,1,SISTEMA
AOY 13780-65J00,4,SISTEMA
AOY 28113-07100,2,SISTEMA
AOY 28113-0X200,5,SISTEMA
AOY 28113-2B000,10,SISTEMA
AOY 28113-2P300,7,SISTEMA
AOY 28130-44000,3,SISTEMA
AOY 8-98027-480-0,1,SISTEMA
AOY OK72C-23-603,2,SISTEMA
AOY OK71E23603,4,SISTEMA
TEC ARS-1182,4,SISTEMA
TEC PSC-993,3,SISTEMA
TEC PSD-260,12,SISTEMA
TEC ART-5052,2,SISTEMA
TEC ART-5054,1,SISTEMA
FRAM P-5797,5,SISTEMA
FBS470/1,2,SISTEMA
TEC FBT-2355,5,SISTEMA
VIC 0-117,1,SISTEMA
TEC PEL-726,2,SISTEMA
TEC PEL-114,3,SISTEMA
PLB43,4,SISTEMA
PLB16,13,SISTEMA
PLB3651,15,SISTEMA
PLB2951A,3,SISTEMA
TEC PEL-108,1,SISTEMA
PLB3614,3,SISTEMA
TEC PSL-561,20,SISTEMA
LE2003,5,SISTEMA
TEC AP-8529 KIT,4,SISTEMA
TEC ARS-5501,3,SISTEMA
PAB6867,2,SISTEMA
UK-7480,1,SISTEMA
